726007	665018	669019	1
726009	645017	580018	1
727006	726004	590007	1
727008	632005	715008	1
727009	645017	621018	1
729003	632005	698015	1
730007	576023	661011	1
731002	665018	693013	1
731007	642015	649009	1
732002	645017	670013	1
732003	696016	663020	1
733002	600020	607021	1
735001	602023	647021	1
736005	600018	801002	1
736016	746008	752008	-1
737004	600020	607027	-1
737013	669023	633028	1
738002	726004	622021	1
738006	664023	770004	-1
739004	632005	852005	1
739007	695015	819006	1
739008	692026	752008	-1
739010	600020	753004	1
739014	600020	776014	-1
740009	605013	641024	1
740011	664023	667020	1
741005	664023	643013	1
741006	600020	782004	-1
741007	664023	830002	-1
741009	602023	852005	-1
741020	696016	780003	1
742002	664023	715014	1
742003	600018	620021	1
742005	589025	636017	-1
744002	642015	711009	-1
744008	616014	811004	1
745003	696016	678019	1
746003	589025	698015	1
746006	839001	752008	-1
747003	662026	715008	1
747005	600020	762003	1
747006	600020	806005	1
747008	577024	830002	-1
748004	600020	787006	-1
749006	664023	604023	-1
750008	577024	787006	-1
751003	666007	721008	1
751004	589025	702010	-1
751005	600020	576021	1
752003	600020	604027	-1
752006	664023	582033	1
752009	577024	770004	-1
754010	632005	752008	-1
754011	807009	852005	-1
755002	642015	715016	-1
755005	662026	590007	1
755008	589025	582033	-1
756003	696016	719024	-1
756011	669023	699020	1
757005	600020	603026	1
757006	600018	607013	-1
757009	695015	722016	-1
5448	614017	600022	1
758001	726004	628010	1
758005	695015	752008	-1
758008	600020	874009	-1
759001	726004	699011	1
759003	664023	671020	1
759004	600020	587012	1
760001	726004	618014	1
760003	642015	699011	1
761001	726004	630019	1
761005	590018	598017	-1
761006	589025	600022	-1
762004	600020	769006	1
763004	600018	628010	1
763006	577024	659016	1
765004	600018	582033	1
766004	664023	780003	1
766005	577024	718011	1
766006	577024	752008	-1
767006	589025	781004	-1
768004	664023	677010	1
769004	642015	641024	1
769005	600020	662007	1
769007	600018	699011	1
771002	591026	582033	1
771005	600020	825003	1
771008	577024	859003	1
771009	589025	588022	-1
771011	695015	825003	1
774004	600020	719024	1
774005	662026	844002	1
774008	632005	842005	1
774009	600020	820006	-1
774013	696016	852005	-1
775003	696016	722016	-1
775006	589025	712016	1
776003	600020	698011	1
776005	589025	643013	-1
776006	589025	616021	1
777003	600020	598013	-1
777004	600020	670013	1
777007	589025	845005	1
778005	589025	842005	-1
778006	589025	789003	-1
779002	600018	683021	1
779007	589025	624002	1
779008	589025	852005	1
779014	587011	607021	1
780002	642015	715008	-1
781003	600020	588022	1
782005	600018	859003	1
782015	669023	751008	-1
783004	642015	719024	-1
784003	696016	715016	1
784008	664023	595013	1
785005	642015	587012	-1
785009	664023	607021	1
785015	696016	800018	1
786002	642015	670013	-1
786003	642015	624002	-1
786004	696016	765002	1
786007	811003	647021	1
786009	600018	592011	-1
786011	590018	699020	-1
786019	669023	600022	1
786020	669023	782004	-1
787011	589025	671018	-1
787028	726004	607021	1
788002	591026	663020	1
789002	600018	671018	1
789007	632005	741002	1
790004	600020	780003	1
792004	600020	620021	-1
792006	589025	607013	1
792007	589025	762003	-1
792010	839001	762009	1
792018	669023	718011	1
793003	642015	582033	1
793006	664023	787006	-1
793009	695015	699020	1
794002	600020	665020	1
794015	696016	657024	1
795003	696016	604027	1
795005	600020	690017	-1
795012	807009	762003	1
795021	696016	819006	1
796003	662026	612032	1
796004	600020	643013	1
797002	666007	741002	1
797009	807009	719014	1
797010	807009	748005	-1
797023	696016	762003	1
798003	600020	720009	1
798007	692026	665020	1
800006	600018	618014	1
800007	616014	718011	1
801010	669023	842005	1
802006	664023	600022	1
802007	600020	789003	1
803002	642015	576021	-1
803006	600018	719014	1
803016	669023	752008	-1
804005	600020	604023	-1
804008	662026	621009	1
804009	600020	814001	1
804013	589025	663020	-1
804017	623011	752008	-1
805004	600020	588008	-1
805008	589025	662007	-1
805009	589025	649009	-1
805011	807009	649009	-1
806008	589025	698013	-1
806009	839001	825003	1
806021	696016	842005	1
807002	662026	683021	1
808005	662026	658003	1
808007	600018	616020	1
809003	642015	699020	-1
809004	600018	698015	1
809007	616014	787006	-1
809009	692026	787006	-1
810002	642015	604023	-1
811001	591026	698013	1
811002	600020	801002	-1
811011	615006	787006	-1
812001	591026	671018	1
812002	642015	621018	-1
812003	589025	633028	-1
812004	577024	731001	1
812006	587011	719024	1
812015	696016	789003	1
813003	600020	658003	1
814003	664023	696009	1
814005	662026	662007	1
814009	795008	669022	1
815006	600020	683021	1
816003	600020	852005	-1
816005	632005	825003	1
817002	696016	667019	-1
817007	577024	811004	1
817018	669023	662007	1
818003	664023	622021	1
818008	577024	624002	-1
5449	614017	1583531	1
819004	664023	580018	1
819005	662026	581008	1
819009	692026	770004	-1
821003	600020	830002	-1
821004	664023	607013	-1
821005	589025	783007	-1
822004	662026	628008	1
822005	600018	780003	1
822009	664023	752008	-1
823006	662026	607021	1
824004	642015	583022	-1
824007	743004	699020	1
824008	615006	752008	-1
825004	600018	657024	1
825005	664023	647021	1
825006	600020	842005	1
826006	589025	719014	-1
827004	590018	842005	1
827012	696016	782004	1
5456	405	699011	1
829005	600018	663020	1
829009	632005	768003	1
830001	642015	720009	-1
830006	589025	699020	1
830016	696016	811004	1
831004	600018	698013	1
831006	589025	612032	-1
832005	600020	781004	1
832006	616014	669022	1
832007	590018	825003	1
833001	642015	600022	1
833004	600020	671020	-1
833007	600020	783007	1
833008	664023	762003	1
833014	696016	742007	1
834001	642015	712007	-1
834002	664023	669022	1
834003	664023	859003	1
834006	746008	852005	-1
835001	642015	603026	-1
835004	662026	723005	1
835005	600020	695009	1
835007	664023	768003	1
835008	589025	654024	-1
836001	642015	579012	-1
836004	662026	712007	1
836005	664023	620025	1
837002	666007	667019	1
837006	839001	600022	1
838005	600020	751008	1
839003	600020	718011	1
839006	600020	616020	1
839020	696016	849007	1
840015	587011	667020	1
841002	600020	621018	1
841003	662026	671020	-1
841004	577024	677010	1
841007	587011	736006	1
842007	589025	769006	1
844003	589025	718011	-1
844004	664023	698013	1
844009	616014	830002	-1
845002	577024	741002	1
847002	664023	719014	1
847003	666007	722016	-1
848002	600020	770004	-1
848004	600018	678019	1
849006	839001	811004	1
851007	669023	748005	1
852002	589025	588008	-1
852003	600020	722016	1
852004	664023	649009	1
852018	696016	752008	-1
853002	600020	633028	-1
854001	600020	702010	-1
854004	600018	647021	1
855001	600020	712016	1
855002	600020	641024	-1
855007	839001	859003	1
855008	577024	762009	1
858001	600020	715016	-1
858002	664023	663020	1
858003	600020	636017	1
858004	664023	698015	1
858005	600020	809005	1
858009	695015	842005	1
859004	600018	852005	-1
859019	669023	624002	-1
859021	696016	768003	1
860001	600020	711009	-1
860004	664023	712007	1
860011	600020	826008	-1
861002	839001	647021	1
861010	669023	830002	1
862003	600020	845005	1
862004	589025	825003	-1
864005	807009	663020	1
865001	662026	699011	1
865004	644023	667020	1
866002	589025	741002	1
866004	807009	698013	1
866009	600020	748005	-1
867001	600020	851004	1
867003	632005	581024	1
868012	696016	825003	1
870003	589025	751008	1
870004	602023	752008	1
870006	632005	844002	1
873011	696016	776014	1
886001	665018	752008	-1
893002	669023	825003	1
900003	696016	762009	1
903002	696016	859003	1
906004	917002	667020	1
909004	587011	741002	1
921005	622013	741002	1
928002	622013	769006	1
929002	928001	811004	1
934003	981001	787006	-1
934004	587011	826008	1
943001	928001	826008	1
944001	928001	761007	1
944002	917002	643013	1
944006	587011	769006	1
945002	917002	644020	1
947001	928001	696009	1
947002	917002	661011	1
948001	928001	647021	1
948002	917002	576021	-1
949001	928001	859003	1
950001	928001	762009	1
951001	928001	587012	1
965002	917002	721008	1
967001	917002	748005	-1
967002	917002	607021	1
968001	917002	800018	1
969001	917002	762003	1
970001	917002	719014	1
970004	577024	672014	-1
971001	917002	582033	1
972001	917002	649009	1
972002	917002	814001	1
974001	917002	662006	1
975001	917002	641024	1
978001	917002	621018	-1
978004	587011	761007	1
1001002	622013	751008	1
1002005	587011	693013	1
5452	1466298	671017	1
1022002	698009	600022	1
1026003	768011	647021	1
1027002	698009	665020	1
1029002	698009	752008	-1
1030001	587011	784013	1
1031004	768011	657024	1
1032003	577024	722010	-1
1034005	698009	683021	1
1037032	1127030	859003	1
1037042	1068050	600022	-1
1042039	1127030	600022	1
1043034	669023	736006	-1
1046049	666007	1063006	1
1047052	669023	1070049	-1
1050015	664023	1070013	1
1051051	600020	1117033	1
1057034	1072061	671017	1
1059021	600020	752008	-1
1062010	587011	752008	-1
1068010	763003	862001	1
1068032	1127030	842005	1
1070065	666007	587012	1
1072055	1127030	699020	1
1072056	1127030	1170026	-1
1074065	669023	587012	-1
1076042	1127030	633028	1
1076055	1068050	647021	1
1077041	1127030	588008	1
1079013	587011	743006	1
5460	328	385	-1
1083063	1068050	1020006	1
5464	328	624002	-1
1085049	662026	702009	1
1087011	763003	830002	-1
5468	328	787006	-1
1092057	666007	719014	1
1102042	1068050	719014	1
1103016	587011	581024	1
1112030	666007	1020006	1
1112079	1068050	649009	1
1114005	615006	1020006	1
1128037	1110042	1170026	1
1130006	763003	584011	1
1130053	666007	582033	1
1132051	600020	1117036	1
1132053	669023	1063054	1
1135006	763003	874009	-1
1135041	600020	819006	-1
1142062	669023	721008	1
1144037	662026	1072051	1
1147037	600020	849007	-1
1150069	669023	1117033	-1
5472	328	545	1
1157010	587011	748012	1
1157042	600020	1070049	-1
1157054	600020	1063054	1
1159032	1127030	647021	1
1161015	587011	1070013	1
1163041	1127030	1078036	1
1166013	622013	820006	-1
1166031	1127030	811004	1
1170008	591026	748005	-1
1177018	1127030	752008	-1
1179024	669023	992001	-1
1186006	577024	1043014	-1
1203008	1068050	607013	-1
1230002	577024	1108057	1
1247008	1068050	782004	-1
1249007	1068050	852005	-1
1262007	1068050	748005	-1
1322011	769009	780003	1
1329228	577024	1065057	1
1329229	577024	1088036	1
1329233	600020	1329225	1
1329235	1448197	643011	1
1329236	610027	717003	1
1329238	1448197	647021	1
1329239	1448197	762009	1
1329240	1448197	1078036	1
1329242	1448197	590007	1
1329243	1448197	721008	-1
1329244	1448197	820006	-1
1329246	610027	842005	1
1329251	750001	722010	-1
1329252	750001	1329227	-1
1329257	666007	1384236	1
1329277	1410251	628010	1
1329305	1466298	721008	1
1329306	1466298	662006	1
1329307	1466298	989004	1
1329308	1466298	581024	1
1329312	598018	659016	1
1329345	600020	1410285	1
1329346	600020	1385290	-1
1329347	600020	1448270	1
1329382	600020	743006	1
1329444	1393403	859003	1
1329446	1393403	630019	1
1329777	642015	1448241	1
1331007	577024	1070013	-1
1334012	1341007	862001	1
1337005	1341007	584011	1
1339010	600020	1382002	1
1341009	664023	1367002	1
1342006	1341007	1020006	1
1343009	600020	1142034	1
1346006	769009	698015	1
1350004	1339002	816004	-1
1362003	1366002	583022	-1
1363010	664023	1108057	1
1364016	600020	1170056	1
1366010	664023	1166054	1
1367004	1339002	1020006	-1
1368005	1341007	874009	1
1370007	769009	719024	1
1374004	1339002	659016	-1
1380008	645017	748006	1
1381008	1341007	659016	-1
1382010	600020	741002	1
1384209	1448197	715014	1
1384216	600020	1329227	1
1384217	1448197	600022	1
1384218	1448197	643013	1
1384219	1448197	1466223	1
1384221	1448197	1135054	-1
1384229	750001	659016	-1
1384256	1410251	1410210	1
1384276	1466298	717003	1
1384277	598018	1339003	-1
1384308	600020	1465247	1
1384365	577024	654024	-1
1384408	1393403	683021	1
1384409	1393403	609014	-1
1384410	1393403	581008	1
1384424	600020	1393415	1
1384491	600020	1329527	1
1384492	600020	1465445	-1
1384665	577024	604027	1
1384666	577024	1465240	1
1384667	577024	1393492	1
1384668	577024	1170056	-1
1384669	577024	820006	-1
1384670	577024	1329234	-1
1384741	642015	1095040	1
1385198	577024	768003	1
1385212	577024	1078036	1
1385214	600020	1384211	1
1385215	600020	1329221	1
1385217	1448197	596010	1
1385218	610027	989004	1
1385219	1448197	612032	-1
1385220	1448197	770004	1
1385221	1448197	1070049	-1
1385222	1448197	831013	-1
1385223	1448197	819006	1
1385234	750001	1043014	-1
1385287	598018	641024	1
1385288	1466298	761007	1
1385323	600020	1465240	1
1385324	600020	1465204	1
5453	1466298	715016	1
1385383	577024	781004	-1
1385421	1393403	756010	1
1385422	1393403	604027	1
1385455	577024	1329298	1
5457	328	718011	1
1385563	666007	1393492	1
1385703	577024	819006	1
1385767	576023	1392001	1
1385785	642015	1063054	-1
1385786	642015	1063006	-1
1385794	577024	1465438	1
1387004	1341007	752008	1
1387006	645017	805006	1
1388004	1366002	661011	1
1388010	769009	712016	1
1388013	600020	654024	-1
1390005	674021	752008	-1
1390007	769009	742007	1
1393223	1448197	752008	-1
1393225	1448197	811004	1
1393228	1448197	776014	1
1393233	1465184	576021	-1
1393237	750001	1108057	1
1393238	750001	1088036	1
1393268	1410251	1020006	1
1393269	577024	1466223	1
1393271	577024	1448229	1
1393283	1466298	780003	1
1393307	600020	1385293	1
1393363	839001	1393232	1
1393365	577024	1448241	1
1393367	577024	753004	-1
1393368	577024	1385293	1
1393418	1393403	1465247	1
1398003	1366002	649009	1
1403008	1339002	649009	1
1403010	645017	685021	1
1406008	769009	641024	1
1410217	600020	1125005	1
1410221	1448197	1060058	-1
1410222	1448197	1125005	1
1410223	1448197	636017	1
1410225	1448197	672011	1
1410226	1448197	844002	-1
1410228	610027	1060058	-1
1410229	1448197	616021	1
1410230	610027	752008	-1
1410256	1410251	588008	-1
1410260	577024	1329262	-1
1410280	1466298	683021	1
1410329	600020	1112057	1
1413002	1366002	670022	1
1418011	600020	1060058	-1
1428009	769009	860008	1
1429015	600020	1215003	1
1432004	1339002	719014	1
1433002	602023	1339003	-1
1435004	600020	595025	-1
1440009	1366002	683021	1
1444007	769009	657024	1
1448203	1448197	672014	-1
1448205	600020	1385209	1
1448206	600020	1410210	1
1448208	1448197	842005	1
1448209	1448197	588022	1
1448210	1448197	806005	-1
1448211	1448197	722016	-1
5461	328	1448232	1
1448213	1448197	783007	1
1448214	610027	683021	1
1448219	750001	859003	1
1448220	750001	762009	1
1448221	750001	1065057	1
5465	328	1052030	-1
1448238	1366002	1070049	-1
1448249	1410251	643011	1
1448252	577024	1041042	1
1448272	1466298	630019	1
1448275	1466298	736009	1
1448276	598018	1020006	-1
1448305	600020	1329303	1
1448369	577024	1339003	-1
1448406	1393403	936007	1
1448407	1393403	1142034	1
1448408	1393403	584011	1
1465163	577024	1095040	1
1465166	610027	780003	1
1465167	610027	620021	1
1465168	610027	1072051	1
1465170	1329220	647021	1
1465174	600020	1384208	1
1465175	1448197	825003	1
1465176	1448197	699020	-1
1465177	1448197	667019	-1
1465178	1448197	765002	1
1465180	1448197	720009	1
1465181	1448197	607027	1
1465182	1448197	1329234	-1
1465183	1448197	604027	1
1465186	1448197	1070013	1
1465188	1465184	641024	1
1465197	750001	1078036	1
1465200	600020	1384233	1
1465246	598018	816004	1
1465292	600020	667020	-1
1465321	577024	1020006	-1
1465447	600020	1410472	1
1465448	600020	1448496	-1
1465616	577024	722016	-1
1465673	642015	1392001	-1
1465674	642015	1410283	-1
1465675	642015	1070049	-1
1466127	746008	621018	-1
1466198	645017	669019	1
1466199	577024	1392001	-1
1466209	1448197	677010	1
1466210	1448197	669022	1
1466211	1448197	782004	1
1466216	600020	1329234	1
1466219	1448197	696009	1
1466220	1448197	662007	1
1466221	1448197	789003	1
1466224	1448197	859003	1
1466225	1448197	1065057	1
1466226	1448197	1088036	1
1466227	1448197	1117033	-1
1466228	1448197	1170056	-1
1466229	1448197	662006	-1
1466233	1384214	731003	1
1466235	750001	816004	-1
1466236	750001	647021	1
1466242	600020	1448226	1
5469	328	543	1
1466255	592016	752008	-1
1466273	577024	1329227	1
1466274	577024	1384236	1
1466300	1466298	1329299	1
1466301	1466298	742007	1
1466302	598018	720009	1
1466303	1466298	702009	1
1466328	600020	1410283	1
1466352	600020	581024	1
5473	328	667019	-1
1466375	577024	1385291	1
1466403	1393403	1465201	1
1466406	1393403	603026	1
1466408	1393403	692024	1
1466409	1393403	779004	1
1466434	577024	1410245	1
1470163	577024	776014	1
1472102	577024	1117033	-1
1472103	577024	806005	-1
1472173	642015	581008	-1
1474035	577024	849007	-1
1474036	577024	721008	-1
1474037	577024	662006	-1
1474113	642015	923002	-1
1492014	577024	765002	-1
1497016	577024	1135054	1
1497017	577024	831013	1
1510022	577024	1384232	-1
1510083	600020	1510057	-1
1525086	600020	1567036	1
1567015	577024	667019	1
1567016	577024	844002	1
1567066	666007	1567036	1
1576039	1505032	752008	-1
1583222	1068050	1465438	1
1583260	600020	1020006	-1
1583382	600020	1592386	1
1583383	600020	1584017	1
1583522	622013	1142034	1
1583750	577024	1052030	-1
1586272	600020	1593232	1
1586514	622013	1448241	1
1586560	600020	1587603	1
1586726	1068050	1070049	-1
1586727	577024	695009	-1
1586731	1068050	659016	-1
1586769	602023	1591811	-1
1587154	602023	607013	-1
1587421	600020	1592390	1
1587808	577024	1583132	1
1587813	1068050	1583132	-1
1591276	1068050	859003	1
1591805	577024	1384233	-1
1591806	577024	671020	1
1591807	577024	838016	-1
1591813	1068050	636020	1
1591995	600020	1587812	-1
1592236	1068050	1065057	1
1592237	1068050	1078036	1
1592238	1068050	762009	1
1592404	1068050	607021	1
1592405	1068050	581024	1
1592758	577024	1170009	-1
1592759	577024	1448232	1
1593230	1068050	683021	1
1593233	1068050	1088036	1
1593274	600020	1600114	1
1593275	600020	1591278	1
1594228	1068050	811004	1
1594384	1068050	667020	1
1594527	622013	1329262	1
1594545	602023	665022	-1
1594756	577024	1120027	-1
1600017	602023	1510057	1
1600150	600020	1591277	1
1600151	600020	1591274	1
1600152	600020	1586150	1
1600441	600020	1583531	1
1600639	577024	1385290	-1
1600643	1068050	1339003	1
1600645	1068050	816004	-1
1600646	1068050	1385291	-1
1602017	600020	1586384	1
1609106	600020	1448232	-1
1641015	726001	683021	1
1641035	600020	1641030	-1
1641051	600020	1641041	1
1641052	600020	1644034	1
1641163	1642034	1448270	1
1642024	600020	1643023	-1
1642036	600020	1642028	1
1643026	600020	1647024	1
1643038	600020	1648033	1
1645013	726001	1061036	1
1645025	600020	1647023	1
1645038	600020	1646037	1
1647037	600020	1643033	-1
1647047	577024	1465204	1
1647127	630014	1465438	1
1648041	600020	1648032	1
1648048	577024	1645030	-1
1648143	1642034	1591274	1
1654106	1642034	1586384	-1
1654110	630014	1078036	1
1670019	1642034	1510057	-1
1670032	598015	752008	-1
1670310	577024	1645033	1
1670311	577024	845005	-1
1672017	1642034	649009	1
1672495	602023	1040019	-1
1672804	1641032	1448270	1
1675017	1642034	719014	1
1675018	1642034	699020	1
1675019	1642034	1041043	1
1675031	598015	600022	-1
1675065	600020	1687020	1
1675348	577024	1591811	-1
1675870	1641032	1592390	1
1677013	1642034	582033	1
1677016	1642034	866001	1
1677017	1642034	782004	1
1677018	1642034	670022	1
1678003	598015	620025	1
1679012	1642034	842005	1
1679013	1642034	1060058	-1
1679014	1642034	1329299	1
1679048	763003	787006	-1
1679331	577024	1687021	1
1679436	1687436	641024	1
1680041	598015	842005	1
1680097	610028	583022	-1
1684018	1642034	698013	1
1684019	1642034	583022	-1
1684020	1642034	1410200	1
1684310	577024	1643033	1
1684312	577024	1587603	1
1684808	1641032	1510057	-1
1684809	1641032	671018	1
1687003	1642034	600022	1
1687016	600020	1654108	1
1687028	763003	770004	-1
1687029	763003	752008	-1
1687324	577024	1448496	-1
1692216	577024	1465244	-1
1692316	602023	1060058	1
1692701	1641032	630019	-1
1692702	1641032	1410472	1
1693041	602023	1063054	1
1704142	577024	1648033	-1
1704363	1641032	1385293	1
1704365	1641032	651022	1
1710117	577024	620021	-1
1710149	577024	1648032	-1
1710356	1641032	717003	1
1720316	589025	1060058	1
1721044	622013	1567036	-1
1721302	589025	1329225	1
1721303	589025	752010	1
1721304	589025	1465283	-1
1724053	622013	819006	-1
1724285	577024	1710355	-1
1724325	589025	1525056	1
1724327	589025	1090025	1
1724328	589025	780003	1
1724329	589025	1385236	-1
1724330	589025	584011	1
1724331	589025	1692026	1
1729042	622013	1465240	-1
1729294	589025	1329265	1
1729295	589025	862001	1
1729296	589025	1448226	1
5458	328	394	-1
1730292	589025	657024	1
1730294	589025	1510057	1
1730295	589025	1687020	-1
1731202	763003	603026	1
1731305	589025	742007	1
1731306	589025	1641041	1
1731307	589025	1385293	-1
1732288	589025	1061036	1
1732289	589025	918006	-1
1733275	589025	1072051	1
1733276	589025	1647024	1
1733277	589025	874009	1
4915	600020	1129039	1
4916	600020	936007	1
4917	600020	989004	1
4918	677019	852005	1
4919	677019	607013	1
4920	677019	1710355	1
4921	600020	742007	1
4922	600020	1090025	1
4923	329	609014	-1
4924	666007	377	1
4925	1687436	712016	1
4926	674021	1510057	-1
4927	674021	1060058	-1
4928	622013	622021	1
4929	600020	1693726	1
4930	600020	385	1
4931	746008	671020	-1
4932	335	641024	1
4933	644023	699020	1
4934	644023	1465283	1
4935	644023	923002	-1
4936	600020	388	1
4937	1377004	630019	1
4938	1377004	651022	1
4939	1377004	669019	1
4940	1377004	645022	1
4941	1377004	1448192	1
4942	1377004	774007	1
4943	1377004	609014	-1
4944	1377004	844007	1
4945	1377004	863014	1
4946	1377004	1061059	1
4947	1377004	1384318	1
4948	1377004	1594386	1
4949	1377004	380	1
4950	1377004	736009	1
4951	1377004	644020	1
4952	1377004	731003	1
4953	1377004	678019	1
4954	1377004	1108057	1
4955	1377004	741002	1
4956	600020	392	1
4957	600020	393	-1
4958	667009	830002	-1
4959	667009	1170009	-1
4960	667009	787006	-1
4961	667009	718011	1
4962	667009	588008	1
5462	328	505	1
4964	667009	672014	1
4965	583009	391	1
4966	583009	386	1
4967	583009	643013	1
4968	589025	672011	1
4969	589025	382	-1
4970	583009	588008	1
4971	589025	1693718	1
4972	726001	717009	1
4973	602023	396	-1
4974	338	765002	1
4975	338	667019	-1
4976	338	1384232	1
5466	328	525	1
5470	328	402	-1
4979	600020	394	1
4980	1466298	661011	1
