1448232	750001	684001	665004	2010	1	C	Na minha opinião, muitos alunos dão conceito A para o prof. Newton por pura inexperiência e ingenuidade.]  Ele não demonstrou, em todo o semestre, nenhum grande conhecimento de empreendimentos (pra mim é fácil notar, pois me formei em Administração). Ele possui, sim, muita cancha como político e marketeiro, mas todo o conteúdo ensinado me pareceu feito às pressas e/ou copiado de algum curso relâmpago do Sebrae.   Por outro lado, como hábil manipulador de platéias, o Prof. Newton involuntariamente me ensinou muito (mesmo) sobre o assunto, e na última aula apresentou um conteúdo bastante interessante sobre apresentações ppt.	2	\N	F	2011-01-31 21:03:01	\N
657024	703013	629002	668004	2010	1	A	O Heuser é um mestre no melhor sentido da palavra. Ele domina o assunto e instiga os alunos, incentiva, faz comentários construtivos. Nunca o vi denegrir nenhum aluno, nem ser rude (pelo contrário, mesmo quando corrige ou chama a atenção, o professor é extremamente gentil). Responde com atenção e é muito prestativo. A cadeira de projeto é bem trabalhosa (pelo menos foi no semestre que eu fiz), não chega a ser difícil, mas exige dedicação. Mas vale a pena, aprende-se muito e professor realmente quer passar o conhecimento e incentivar os alunos.	6	\N	F	2010-12-08 02:33:49	\N
658003	632005	668003	697001	2009	2	B	Boa professora, as aulas são bem tranquilas e as provas condizem com o conteúdo passado em aula. Quem prestar atenção aprende, e quem quiser só assinar a chamada e sair, ela não enche o saco.	3	\N	F	2010-12-03 19:47:04	\N
659016	595019	656003	645003	2010	2	A	O professor Blauth é um ótimo professor, tem uma didática muito boa, explica bem, e responde bem todos os questionamentos feitos. As provas são condizentes. A avaliação também é bastante flexível, priorizando a comprovação do aprendizado do aluno, em comparação com a maioria dos outros professores que se preocupam com regras fixas e inflexíveis.	-2	\N	F	2010-12-08 21:07:01	\N
662006	600020	619002	694002	2008	1	B	O professor domina a matéria que ensina e tem grande conhecimento prático e teórico, o que ajuda a enriquecer suas aulas. Além disso, é organizado e preza pelo aprendizado da turma. No entanto, sua avaliação é um pouco exagerada demais, e o professor parece sentir algum prazer em apavorar os alunos desde o primeiro dia de aula, e sempre diz com um certo orgulho que a média da primeira prova historicamente fica próxima de 2,0 (de 10). Para o pessoal do início do curso pode ser um pouco traumático, então tenha em mente que correr atrás de nota vai ser uma rotina ao se matricular em Grafos com o Prestes. A nota que estou dando é mais pelo certo "terrorismo" psicológico do que pela qualidade do professor em temos de conhecimento, que é indiscutível.	1	\N	F	2011-02-01 14:14:30	\N
665022	695015	688001	693002	2010	1	B	Ótima professora, no entanto no semestre em questão ela faltou muito sendo muitas aulas ministradas por um aluno de mestrado. Quanto à disciplina, apesar das faltas ela encerrou muito antes do que as outras naquele semestre, logo o assunto poderia ter sido mais coberto em abrangência ou profundidade.	-1	\N	F	2010-12-08 19:49:46	\N
671017	666007	640002	634003	2010	2	A	O professor dá liberdade para o desenvolvimento do projeto de acordo com o interesse dos alunos. Consegui aprender bastante a respeito de planejamento e execução de projetos de maior escala.	7	\N	F	2010-12-07 01:20:46	\N
525	602023	684001	665004	2012	1	C	O Newton da essa cadeira não para passar o seu conhecimento, como um professor faria, mas para fazer "networking" com seus alunos, apenas interesse próprio, se percebe isso quando ele pede um cartão de cada aluno ou quando as aulas são muito mal preparadas e a maioria é feita de última hora(ele nunca reserve os laboratórios mas sempre usa). O professor criticou o comentário do Otávio no ForCA justificando que a cadeira não é um mini-curso de adm(repetiu isso diversas vezes), porém do jeito que é ministrada é um mini-curso de contabilidade, porque o professor cobra muito sobre demonstrativos de resultados(não digo que não é importante saber, porque é, mas a bateção insistente nessa tecla é algo negativo). O cases desse semestre foram muito ruins, eu poderia não culpar o Newton(porque boa parte é culpa dos palestrantes que não apresentaram bem) só que alguns empresários(destaco os das empresas grandes que deveriam ser os melhores) NÃO falaram sobre as empresas que eles fundaram, falavam sobre SCRUM ou sobre a Assespro, o que me leva a crer que o Newton não explicava direito o que os empresários deveriam falar no email de convite. O Newton tem um péssimo costume de não fazer NADA, como eu ouvi de um colega: "O Newton é foda, ele faz 50 alunos trabalharem por ele", ele dá os relatórios para os alunos corrigirem com uma desculpinha pra lá de bobagem, uma vez ele ficava mandando um aluno escrever coisas no quadro enquanto ele estava sentado tranquilo ou ainda pedia para um aluno passar slides para ele, colocar um bilhete na porta dizendo onde aconteceria a aula(isso aconteceu várias vezes). Para finalizar o método de avaliação não existe, pois ele não fala, sem contar que ele é DESORGANIZADO com os trabalhos entregues por email, fiquei com um conceito baixo e pedindo explicação do por que ele me retorna que só entreguei 1/6 dos trabalhos entregues durante as aulas e 2/3 relatórios dos cases, valendo destacar que eu enviei todos os trabalhos(tanto que estavam salvos no meu email) e TODOS os meus relatórios foram corrigidos, ou seja, ele nem olha a tabela de nota de correção dos trabalhos. Não dou um conceito D porque os cases são interessantes(os meus foram ruins, mas colegas que fizeram em semestres anteriores elogiaram bastante os deles) e é onde realmente se aprende algo; também vale destacar a oratória do Newton, como ele consegue a atenção do público(um verdadeiro político) e acho que da para pegar uns macetes com isso.	1	\N	T	2012-07-15 20:04:51	\N
670013	677009	600005	617005	2007	1	D	A professora tem um excelente conhecimento da matéria, mas tem uma didática fraca. Foi uma cadeira que quase rodou metade da turma, os alunos que conseguiram se salvar, o fizeram devido ao professor Lisboa que assumiu a cadeira devido à licença maternidade da professora Érika. É uma ótima pessoa, gentil.  As provas eram consideradas fáceis por quem teve aula com outros professores, mas extremamente difícil pra quem teve aula com ela.	0	\N	T	2010-12-07 01:49:15	\N
677010	583009	689001	595005	2009	1	A	Exigente em relação às provas e trabalhos, porém a aula é excelente e o material é de primeira qualidade.	4	\N	F	2010-12-07 01:41:39	\N
690017	671021	600005	642004	2008	1	C	Achei as aulas dela ruins, só não dou D porque ela foi legal comigo em relação a nota. Quem puder fazer arq com o Weber, faça com ele.	1	\N	F	2010-12-07 22:32:14	\N
692024	587011	681002	697001	2010	2	A	A professora conseguiu resolver uma porção de exercícios que tive dificuldade no começo da cadeira, me levando a fixar que estrutura de dados foi a melhor cadeira que já tive. A Carla sempre esteve disposta pra resolver quaisquer dúvidas dos alunos e ,mesmo que não soubesse como algo é feito, ou em algum detalhe da linguagem, procurava descobrir e informar como fazer de forma correta. Acho que um fator de contribuição é estar sempre de bom humor.	1	\N	F	2010-12-07 22:13:27	\N
699011	600020	654002	622004	2009	1	A	O Marinho é um excelente professor, e também um cara muito gente boa. É nítido desde o primeiro dia de aula que o grande objetivo dele é te fazer aprender. As aulas do Marinho são em sua grande maioria interessantes, e o modo como ele apresenta a matéria, "mastigando" ela pra que todo mundo entenda, é muito legal. O Marinho entende muito sobre a matéria, prepara os próprios slides, tem um grande conhecimento prático também.  Tem gente que reclama que ele cobra muito. Eu não achei isso, as provas não são "dadas" mas também não cobram nada que não foi ensinado. Também dá pra perceber que o Marinho tenta captar nas provas não se o aluno decorou os nomes estrambólicos das coisas ou as formulinhas, mas se ele realmente entendeu, e a correção dele reflete isso. Além disso tudo, por ser professor novo do INF, o Marinho não tem os "vícios" que muitos têm por aí e ainda não perdeu a boa vontade em ensinar. Fazer SISOP com o Marinho é garantia de aprender bastante. Recomendo.	7	\N	F	2010-12-06 17:03:27	\N
698016	623011	689001	586005	2009	2	B	O professor Lucio aplicou um método à disciplina que eu aprovei bastante. Como a matéria de lógica pode se tornar realmente chata, ele tinha sempre alguns exercícios entre os conjuntos de slides. Isso ajudava bastante a manter nossa atenção e a fixar o conteúdo. As provas eram em um nível bastante aceitável e a correção não era extremamente rigorosa. O material de ensino também era bom. O único problema é que o professor se perdia na explicação as vezes. Eram tantas premissas e não-sei-mais-o-que's que até ele se enrolava.	0	\N	F	2010-12-07 21:59:07	\N
702009	666007	610003	644004	2009	2	FF	O professor é muito bom. Ele entende bastante da matéria, mas no meu semestre só ministrou as aulas da primeira área, deixando o resto da cadeira nas mãos dos seus mestrandos. A segunda área não foi muito boa, nem produtiva.	2	\N	T	2010-12-07 01:23:19	\N
702010	666007	664002	580003	2010	1	A	Eu gostei muito da disciplina e do professor. As aulas são muito boas, o professor domina bastante do assunto. O cronograma é organizado. O professor é bastante exigente e os trabalhos são desafiadores, mas se você se esforça, frequenta as aulas, o professor é compreensivo e dá uma força no final.	1	\N	F	2010-12-07 01:42:34	\N
702023	595015	667004	626004	2010	2	A	Ótimo professor. Muito didático, descontraído e não enche o saco por causa de faltas. Provas coerentes com o conteúdo abordado em aula.	0	\N	F	2010-12-08 21:38:44	\N
712007	600020	669002	677002	2009	1	C	As aulas do Engel são um tanto quanto monótonas, porque ele praticamente lê os slides. Fica difícil entender os conceitos em aula sem aplicá-los na prática. As provas são condizentes com o conteúdo. Acho que o professor poderia dar mais apoio no desenvolvimento dos trabalhos, que são de complexidade razoável.	3	\N	T	2010-12-07 13:31:21	\N
711009	645017	680002	617005	2010	1	C	A professora demonstra entendimento da materia, mas nao consegue passa-la com clareza. As provas realizadas no semestre estavam com dificuldade muito alta se comparada com as de semestres anteriores e com o conteúdo visto em aula.	-2	\N	T	2010-12-07 21:56:33	\N
715008	667009	595004	602005	2010	2	A	Excelente professor. Profissional organizado, domina a matéria e procura manter-se atualizado sobre as aspectos que interessam à disciplina. Talvez às vezes se preocupe até demais em passar o conhecimento pros alunos, explicando 500 vezes a mesma coisa. Mesmo assim tá valendo, melhor do que se fosse o contrário. O trabalho final é muito bem elaborado, mas, pelo menos no semestre que eu fiz, faltou um pouco de organização nas entregas das etapas finais. Nada comprometedor.	4	\N	F	2010-12-07 12:27:04	\N
715014	577024	578004	595005	2010	1	A	Professor absurdamente bom, daria A+ se possível.  O prof da aulas excelentes, muito agradáveis e muito informativas, o material é de primeira e o prof sempre está disposto a ajudar. Ele tem um conhecimento enorme do assunto e quando ele não sabe algo ele diz que não sabe e  realmente vai procurar trazendo na aula seguinte material pesquisado. A atitude do Ritt foi sempre muito profissional e de muito boa vontade com os alunos.  Suas provas são difíceis e a correção é bastante rigorosa, entretanto muito criteriosa.  Eu recomendo muito pra quem quer aprender, só se prepara pra estudar bastante.	2	\N	T	2010-12-08 20:22:09	\N
723005	600020	640002	634003	2010	2	A	O professor conduziu a disciplina muito bem, dando liberdade para os alunos em todos os aspectos, desde a definição do tema até a escolha do método de desenvolvimento do projeto. O acompanhamento dos trabalhos foi feito de maneira a simular uma interação real entre desenvolvedor e cliente, com o professor fazendo requisições e dando dicas importantes. Muito material referente a boas práticas de desenvolvimento e usabilidade foi fornecido, mas o professor optou por não usar aulas teóricas para ministrá-lo, o que na minha opinião foi muito bom pois possibilitou tempo para que os alunos se organizassem e aprendessem a desenvolver em equipe. A avaliação dos trabalhos foi condizente com o acompanhamento e com aquilo que foi apresentado. Recomendo fortemente o professor em qualquer disciplina.	3	\N	F	2010-12-07 12:06:27	\N
555	328	684001	665004	2012	2	D	EXTREMAMENTE desorganizado. Desorganizado em tudo. Não há plano de ensino, nem critérios de avaliação, nem calendário de aulas e trabalhos. Não há nada definido. Cobra todos os trabalho em cima da hora. Não responde dúvida alguma. Toda a responsabilidade da avaliação do aluno está nas mãos de seus colegas, que por muitas vezes, são parciais e árbitrários em suas avaliações. Não se dá ao trabalho de fazer nada. Não verifica o envio dos trabalhos, apenas pegando todos que chegarem a sua caixa de e-mail compactando e enviando-os aos colegas. Não reavalia as avaliações dos alunos. Não passa nenhum conhecimento de nada. Cobra pontualidade sendo que atrasa-se para chegar à aula. Cobra formatação nos textos sendo que seus textos são HORRÍVEIS de ler, com cores aleatórias letras gigantes e pequenas no mesmo texto. Cobra que os trabalho sejam enviados com o título certo, mas, nem ele sabe o título do e-mail para que seja enviado o texto.\r\n\r\nSeu ponto forte é conhecer bons palestrantes, e essas palestras ensinam muito ao aluno sobre como é o mercado de trabalho atual da nossa área, e exercem o senso crítico do aluno quanto à avaliação da palestra.\r\n\r\nO trabalho final é muito bom. Nele que tu consegue praticar alguma coisa de empreendedorismo, onde crias uma empresa, com um Plano de Negócios contendo alguns tópicos que o professor considera importante para o planejamento dessa empresa (ÚNICA coisa que se aprende na disciplina com o professor). O trabalho exige a apresentação oral do negócio idealizado e um folder que exige criatividade ao aluno, e deve resumir muito bem o negócio. Mas, o trabalho peca por exigir uma planilha onde deve estar descrito todo faturamento, débitos e créditos da empresa, tendo que constar salário de funcionários, preços de compra dos produtos, preça de venda deles, etc. durante os 12 primeiros meses da empresa. Essas informações são impossíveis de serem afirmadas e é um exercício completamente inutil de futurologia. Se a disciplina não tivesse professor e tivesse apenas a lista de contatos do Newton, ela seria igual ao que é hoje. Imaginem se quem desse a disciplina fosse alguém com conhecimento da área ou pelo menos alguém com alguma organização. Seria muito melhor.	0	\N	T	2013-01-18 20:01:14	\N
719024	595019	600005	642004	2008	1	C	A sua didática não é muito boa. Outra coisa, um aspecto que faz com que o ensino fique melhor é o professor incentivar as perguntas, por mais banais ou equivocadas que sejam, no caso da professora Ingrid, ela não era muito receptiva a perguntas digamos razoavelmente equivocadas, o que inibe os alunos a tirarem dúvidas. As provas são difíceis e muito extensas. Tudo isso só é compensado pelo nível básico e consequentemente mais fácil da disciplina.	1	\N	F	2010-12-08 21:00:38	\N
